Current Team,Last_Name,First_Name,No,Position,Pos_OVR,Pos_Prime,Pos_Second,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,City,State_Province,Country,Captaincy,Shoots
St Cloud State,Ingram,Adam,34,C,F,C,,,"6'3""",174.0,2003,"Winnipeg, MB, CAN",75.0,,,,,,Winnipeg,MB,CAN,,L
St Cloud State,Miettinen,Verner,19,C,F,C,,,"6'0""",174.0,2003,"Espoo, FIN",72.0,,,,,,Espoo,,FIN,,L
St Cloud State,Reimann,Jack,7,F,F,F,,,"6'0""",201.0,2002,"Ham Lake, MN, USA",72.0,,,,,,Ham Lake,MN,USA,,R
St Cloud State,Roed,Nolan,22,C,F,C,LW,,"5'11""",185.0,2005,"White Bear Lake, MN, USA",71.0,,,,,,White Bear Lake,MN,USA,,L
St Cloud State,Rogers,Jack,20,F,F,F,,,"6'3""",201.0,2002,"East Northport, NY, USA",75.0,,,,,,East Northport,NY,USA,,R
St Cloud State,Rosborough,Ryan,12,F,F,F,,,"6'3""",194.0,2000,"Mount Brydges, ON, CAN",75.0,,,,,,Mount Brydges,ON,CAN,,L
St Cloud State,Thoreson,Gavyn,28,F,F,F,,,"5'9""",185.0,2004,"Andover, MN, USA",69.0,,,,,,Andover,MN,USA,,L
St Cloud State,Urness,Noah,10,F,F,F,,,"5'10""",181.0,2005,"Roseau, MN, USA",70.0,,,,,,Roseau,MN,USA,,L
St Cloud State,Wallace,Dana,8,F,F,F,,,"6'3""",216.0,2003,"Boulder, CO, USA",75.0,,,,,,Boulder,CO,USA,,R
St Cloud State,Welch,Aiden,18,F,F,F,,,"6'2""",209.0,2004,"White Bear Lake, MN, USA",74.0,,,,,,White Bear Lake,MN,USA,,R
St Lawrence,Kucenski,Mason,32,G,G,G,,,"6'3""",174.0,2002,"Gill, MA, USA",75.0,,,,,,Gill,MA,USA,,L
St Lawrence,Smith,Cameron,1,G,G,G,,,"6'3""",179.0,2002,"Westchester, NY, USA",75.0,,,,,,Westchester,NY,USA,,L
St Lawrence,Wieneke,Jack,33,G,G,G,,,"6'1""",185.0,2003,"Plymouth, MN, USA",73.0,,,,,,Plymouth,MN,USA,,L
St Lawrence,Winn,Colin,31,G,G,G,,,"6'1""",194.0,2004,"Westford, MA, USA",73.0,,,,,,Westford,MA,USA,,L
St Lawrence,Babbage,Jack,25,D,D,D,,,"6'1""",192.0,2000,"Tully, NY, USA",73.0,,,,,,Tully,NY,USA,,L
St Lawrence,Bandu,Isack,21,D,D,D,,,"6'2""",201.0,2001,"Notre-Dame-de-l'Île-Perrot, QC, CAN",74.0,,,,,,Notre-Dame-de-l'Île-Perrot,QC,CAN,,L
St Lawrence,Brown,Andrew,4,D,D,D,,,"5'11""",187.0,2005,"Oakville, ON, CAN",71.0,,,,,,Oakville,ON,CAN,,L
St Lawrence,Frandina,Sam,16,D,D,D,,,"5'9""",170.0,2004,"Hanover, NH, USA",69.0,,,,,,Hanover,NH,USA,,R
St Lawrence,Hall,Sam,7,D,D,D,,,"6'2""",185.0,2004,"Far Hills, NJ, USA",74.0,,,,,,Far Hills,NJ,USA,,L
St Lawrence,Lammens,Jake,26,D,D,D,,,"6'1""",185.0,2002,"Norwalk, CT, USA",73.0,,,,,,Norwalk,CT,USA,,R
St Lawrence,Mallgrave,Teddy,2,D,D,D,,,"6'3""",201.0,2005,"Summit, NJ, USA",75.0,,,,,,Summit,NJ,USA,,L
St Lawrence,Mitchell,Evan,15,D,D,D,,,"5'11""",185.0,2002,"Kanata, ON, CAN",71.0,,,,,,Kanata,ON,CAN,,R
St Lawrence,Olenginski,Jan,23,D,D,D,,,"5'9""",170.0,2003,"Philadelphia, PA, USA",69.0,,,,,,Philadelphia,PA,USA,,R
St Lawrence,Orloff,Evan,3,D,D,D,,,"6'3""",194.0,2003,"Kensington, MD, USA",75.0,,,,,,Kensington,MD,USA,,L
St Lawrence,Santilli,Luke,22,D,D,D,,,"6'4""",212.0,2004,"Reading, MA, USA",76.0,,,,,,Reading,MA,USA,,R
St Lawrence,Bell,Spencer,24,F,F,F,,,"6'0""",190.0,2003,"Warman, SK, CAN",72.0,,,,,,Warman,SK,CAN,,R
St Lawrence,Beneteau,Nicholas,28,C,F,C,RW,,"6'3""",192.0,2003,"Windsor, ON, CAN",75.0,,,,,,Windsor,ON,CAN,,R
St Lawrence,Bernadet,Jake,19,F,F,F,,,"5'10""",170.0,2003,"South Burlington, VT, USA",70.0,,,,,,South Burlington,VT,USA,,R
St Lawrence,Carogioiello,Frankie,20,C,F,C,,,"5'10""",187.0,2002,"Woodbridge, ON, CAN",70.0,,,,,,Woodbridge,ON,CAN,,L
St Lawrence,Casey,Cayden,14,F,F,F,,,"6'1""",181.0,2004,"Elk River, MN, USA",73.0,,,,,,Elk River,MN,USA,,L
St Lawrence,Cristall,Tyler,18,F,F,F,,,"5'9""",170.0,2002,"North Vancouver, BC, CAN",69.0,,,,,,North Vancouver,BC,CAN,,L
St Lawrence,Juříček,Filip,9,F,F,F,,,"5'10""",170.0,2004,"Ostrava, CZE",70.0,,,,,,Ostrava,,CZE,,L
St Lawrence,Kopecký,Jakub,12,F,F,F,,,"6'3""",194.0,2004,"Grand Rapids, MI, USA",75.0,,,,,,Grand Rapids,MI,USA,,L
St Lawrence,Lasak,Jan,34,RW,F,RW,,,"6'2""",201.0,2002,"Banska Stiavnica, SVK",74.0,,,,,,Banska Stiavnica,,SVK,,L
St Lawrence,LeDrew,Sam,8,RW,F,RW,,,"6'1""",181.0,2005,"Stillwater Lake, NS, CAN",73.0,,,,,,Stillwater Lake,NS,CAN,,R
St Lawrence,Pierson,Cooper,13,F,F,F,,,"5'9""",176.0,2005,"Zionsville, IN, USA",69.0,,,,,,Zionsville,IN,USA,,R
St Lawrence,Svartström,Rasmus,11,F,F,F,,,"6'5""",201.0,2005,"Helsinki, FIN",77.0,,,,,,Helsinki,,FIN,,L
St Lawrence,Thoreson,Gunnar,29,C,F,C,,,"5'10""",185.0,2002,"Andover, MN, USA",70.0,,,,,,Andover,MN,USA,,L
St Lawrence,Tremblay,Isaac,27,C,F,C,,,"6'1""",174.0,2004,"Granby, QC, CAN",73.0,,,,,,Granby,QC,CAN,,L
St Lawrence,Westling,Gabriel,17,C,F,C,LW,,"6'4""",205.0,2003,"Mora, SWE",76.0,,,,,,Mora,,SWE,,L
St Thomas,Ingemann,Will,,G,G,G,,,"5'11""",179.0,2005,"Plymouth, MN, USA",71.0,,,,,,Plymouth,MN,USA,,L
St Thomas,Musser,Carsen,,G,G,G,,,"6'4""",220.0,2005,"Fairmont, MN, USA",76.0,,,,,,Fairmont,MN,USA,,L
St Thomas,Berry,Bauer,,D,D,D,,,"6'4""",218.0,2005,"Grand Forks, ND, USA",76.0,,,,,,Grand Forks,ND,USA,,L
St Thomas,Hundley,Hayes,,D,D,D,,,"6'3""",207.0,2005,"Upper Arlington, OH, USA",75.0,,,,,,Upper Arlington,OH,USA,,R
St Thomas,Jamieson,Colton,,D,D,D,,,"6'0""",198.0,2004,"Hudson, WI, USA",72.0,,,,,,Hudson,WI,USA,,L
St Thomas,Williams,Nick,,D,D,D,,,"5'9""",174.0,2002,"Edina, MN, USA",69.0,,,,,,Edina,MN,USA,,L
St Thomas,Gaffney,Alex,,C,F,C,,,"5'9""",176.0,2002,"West Orange, NJ, USA",69.0,,,,,,West Orange,NJ,USA,,L
St Thomas,Giuliani,Joshua,,F,F,F,,,"6'1""",176.0,2004,"Plymouth, MN, USA",73.0,,,,,,Plymouth,MN,USA,,R
St Thomas,Godbout,Dylan,,F,F,F,,,"5'11""",185.0,2004,"Woodbury, MN, USA",71.0,,,,,,Woodbury,MN,USA,,L
St Thomas,Lippai,Attila,,LW,F,LW,RW,,"5'9""",181.0,2004,"St. Paul, MN, USA",69.0,,,,,,St. Paul,MN,USA,,L
St Thomas,Pilling,Nathan,,C,F,C,,,"6'4""",209.0,2004,"Calgary, AB, CAN",76.0,,,,,,Calgary,AB,CAN,,L
St Thomas,Ranallo,Sam,,F,F,F,,,"5'10""",168.0,2004,"Rogers, MN, USA",70.0,,,,,,Rogers,MN,USA,,L
St Thomas,Schelter,Luke,,F,F,F,,,"6'2""",196.0,2004,"Centennial, CO, USA",74.0,,,,,,Centennial,CO,USA,,R
St Thomas,Schoen,Charlie,,RW,F,RW,,,"5'10""",161.0,2001,"Andover, MN, USA",70.0,,,,,,Andover,MN,USA,,R
St Thomas,Vliet,Lucas Van,,RW,F,RW,,,"6'2""",181.0,2006,"Livonia, MI, USA",74.0,,,,,,Livonia,MI,USA,,L
St Thomas,Wahlin,Lucas,3,RW,F,RW,LW,,"6'0""",170.0,2001,"Woodbury, MN, USA",72.0,,,,,,Woodbury,MN,USA,C,R
St. Cloud State,Berzins,Patriks,39,G,G,G,,,"6'1""",174.0,2003,"Sabile, LAT",73.0,,,,,,Sabile,,LAT,,L
St. Cloud State,Gray,James,33,G,G,G,,,"6'3""",201.0,2002,"Toronto, ON, CAN",75.0,,,,,,Toronto,ON,CAN,,L
St. Cloud State,Shostak,Yan,1,G,G,G,,,"6'0""",185.0,2004,"Minsk, BLR",72.0,,,,,,Minsk,,BLR,,L
St. Cloud State,Belisle,Joe,3,D,D,D,,,"6'0""",176.0,2005,"Hugo, MN, USA",72.0,,,,,,Hugo,MN,USA,,L
St. Cloud State,Byfuglien,Thor,25,D,D,D,,,"5'11""",174.0,2003,"Roseau, MN, USA",71.0,,,,,,Roseau,MN,USA,,L
St. Cloud State,Henricks,Tanner,5,D,D,D,,,"6'4""",205.0,2006,"Mission Viejo, CA, USA",76.0,,,,,,Mission Viejo,CA,USA,,R
St. Cloud State,Loftus,Finn,4,D,D,D,,,"6'1""",185.0,2004,"Blaine, MN, USA",73.0,,,,,,Blaine,MN,USA,,L
St. Cloud State,Reiners,Mason,6,D,D,D,,,"6'2""",201.0,2001,"Edina, MN, USA",74.0,,,,,,Edina,MN,USA,A,R
St. Cloud State,Smolinski,Max,21,D,D,D,,,"6'0""",185.0,2003,"Bloomfield Hills, MI, USA",72.0,,,,,,Bloomfield Hills,MI,USA,,R
St. Cloud State,Tiessen,Kaleb,27,D,D,D,,,"6'5""",209.0,2002,"Leamington, ON, CAN",77.0,,,,,,Leamington,ON,CAN,,L
St. Cloud State,Wylie,Cooper,26,D,D,D,,,"6'1""",201.0,2001,"Stillwater, MN, USA",73.0,,,,,,Stillwater,MN,USA,C,L
St. Cloud State,Zinger,Josh,14,D,D,D,,,"6'0""",185.0,2001,"Red Deer, AB, CAN",72.0,,,,,,Red Deer,AB,CAN,,R
St. Cloud State,Ahcan,Grant,11,LW,F,LW,RW,,"5'11""",170.0,2002,"Savage, MN, USA",71.0,,,,,,Savage,MN,USA,C,L
St. Cloud State,Aucoin,Ethan,17,F,F,F,,,"6'2""",190.0,2002,"Calgary, AB, CAN",74.0,,,,,,Calgary,AB,CAN,,L
St. Cloud State,Burnevik,Austin,23,RW,F,RW,LW,,"6'4""",201.0,2005,"Ham Lake, MN, USA",76.0,,,,,,Ham Lake,MN,USA,,L
St. Cloud State,Gardner,Daimon,81,C,F,C,,,"6'4""",205.0,2004,"Eagle Lake, ON, CAN",76.0,,,,,,Eagle Lake,ON,CAN,,L
St. Cloud State,Gross,Tyson,13,RW,F,RW,,,"6'3""",194.0,2002,"Calgary, AB, CAN",75.0,,,,,,Calgary,AB,CAN,C,R
St. Cloud State,Hall,Barrett,15,C,F,C,,,"6'0""",185.0,2003,"Apple Valley, MN, USA",72.0,,,,,,Apple Valley,MN,USA,A,L
St. Cloud State,Ingram,Adam,34,C,F,C,,,"6'3""",174.0,2003,"Winnipeg, MB, CAN",75.0,,,,,,Winnipeg,MB,CAN,,L
St. Cloud State,Miettinen,Verner,19,C,F,C,,,"6'0""",174.0,2003,"Espoo, FIN",72.0,,,,,,Espoo,,FIN,,L
St. Cloud State,Reimann,Jack,7,F,F,F,,,"6'0""",201.0,2002,"Ham Lake, MN, USA",72.0,,,,,,Ham Lake,MN,USA,,R
St. Cloud State,Roed,Nolan,22,C,F,C,LW,,"5'11""",185.0,2005,"White Bear Lake, MN, USA",71.0,,,,,,White Bear Lake,MN,USA,,L
St. Cloud State,Rogers,Jack,20,F,F,F,,,"6'3""",201.0,2002,"East Northport, NY, USA",75.0,,,,,,East Northport,NY,USA,,R
St. Cloud State,Rosborough,Ryan,12,F,F,F,,,"6'3""",194.0,2000,"Mount Brydges, ON, CAN",75.0,,,,,,Mount Brydges,ON,CAN,,L
St. Cloud State,Thoreson,Gavyn,28,F,F,F,,,"5'9""",185.0,2004,"Andover, MN, USA",69.0,,,,,,Andover,MN,USA,,L
St. Cloud State,Urness,Noah,10,F,F,F,,,"5'10""",181.0,2005,"Roseau, MN, USA",70.0,,,,,,Roseau,MN,USA,,L
St. Cloud State,Wallace,Dana,8,F,F,F,,,"6'3""",216.0,2003,"Boulder, CO, USA",75.0,,,,,,Boulder,CO,USA,,R
St. Cloud State,Welch,Aiden,18,F,F,F,,,"6'2""",209.0,2004,"White Bear Lake, MN, USA",74.0,,,,,,White Bear Lake,MN,USA,,R
St. Lawrence,Kucenski,Mason,32,G,G,G,,,"6'3""",174.0,2002,"Gill, MA, USA",75.0,,,,,,Gill,MA,USA,,L
St. Lawrence,Smith,Cameron,1,G,G,G,,,"6'3""",179.0,2002,"Westchester, NY, USA",75.0,,,,,,Westchester,NY,USA,,L
St. Lawrence,Wieneke,Jack,33,G,G,G,,,"6'1""",185.0,2003,"Plymouth, MN, USA",73.0,,,,,,Plymouth,MN,USA,,L
St. Lawrence,Winn,Colin,31,G,G,G,,,"6'1""",194.0,2004,"Westford, MA, USA",73.0,,,,,,Westford,MA,USA,,L
St. Lawrence,Babbage,Jack,25,D,D,D,,,"6'1""",192.0,2000,"Tully, NY, USA",73.0,,,,,,Tully,NY,USA,,L
St. Lawrence,Bandu,Isack,21,D,D,D,,,"6'2""",201.0,2001,"Notre-Dame-de-l'Île-Perrot, QC, CAN",74.0,,,,,,Notre-Dame-de-l'Île-Perrot,QC,CAN,,L
St. Lawrence,Brown,Andrew,4,D,D,D,,,"5'11""",187.0,2005,"Oakville, ON, CAN",71.0,,,,,,Oakville,ON,CAN,,L
St. Lawrence,Frandina,Sam,16,D,D,D,,,"5'9""",170.0,2004,"Hanover, NH, USA",69.0,,,,,,Hanover,NH,USA,,R
St. Lawrence,Hall,Sam,7,D,D,D,,,"6'2""",185.0,2004,"Far Hills, NJ, USA",74.0,,,,,,Far Hills,NJ,USA,,L
St. Lawrence,Lammens,Jake,26,D,D,D,,,"6'1""",185.0,2002,"Norwalk, CT, USA",73.0,,,,,,Norwalk,CT,USA,,R
St. Lawrence,Mallgrave,Teddy,2,D,D,D,,,"6'3""",201.0,2005,"Summit, NJ, USA",75.0,,,,,,Summit,NJ,USA,,L
St. Lawrence,Mitchell,Evan,15,D,D,D,,,"5'11""",185.0,2002,"Kanata, ON, CAN",71.0,,,,,,Kanata,ON,CAN,,R
St. Lawrence,Olenginski,Jan,23,D,D,D,,,"5'9""",170.0,2003,"Philadelphia, PA, USA",69.0,,,,,,Philadelphia,PA,USA,,R
St. Lawrence,Orloff,Evan,3,D,D,D,,,"6'3""",194.0,2003,"Kensington, MD, USA",75.0,,,,,,Kensington,MD,USA,,L
St. Lawrence,Santilli,Luke,22,D,D,D,,,"6'4""",212.0,2004,"Reading, MA, USA",76.0,,,,,,Reading,MA,USA,,R
St. Lawrence,Bell,Spencer,24,F,F,F,,,"6'0""",190.0,2003,"Warman, SK, CAN",72.0,,,,,,Warman,SK,CAN,,R
St. Lawrence,Beneteau,Nicholas,28,C,F,C,RW,,"6'3""",192.0,2003,"Windsor, ON, CAN",75.0,,,,,,Windsor,ON,CAN,,R
St. Lawrence,Bernadet,Jake,19,F,F,F,,,"5'10""",170.0,2003,"South Burlington, VT, USA",70.0,,,,,,South Burlington,VT,USA,,R
St. Lawrence,Carogioiello,Frankie,20,C,F,C,,,"5'10""",187.0,2002,"Woodbridge, ON, CAN",70.0,,,,,,Woodbridge,ON,CAN,,L
St. Lawrence,Casey,Cayden,14,F,F,F,,,"6'1""",181.0,2004,"Elk River, MN, USA",73.0,,,,,,Elk River,MN,USA,,L
St. Lawrence,Cristall,Tyler,18,F,F,F,,,"5'9""",170.0,2002,"North Vancouver, BC, CAN",69.0,,,,,,North Vancouver,BC,CAN,,L
St. Lawrence,Juříček,Filip,9,F,F,F,,,"5'10""",170.0,2004,"Ostrava, CZE",70.0,,,,,,Ostrava,,CZE,,L
St. Lawrence,Kopecký,Jakub,12,F,F,F,,,"6'3""",194.0,2004,"Grand Rapids, MI, USA",75.0,,,,,,Grand Rapids,MI,USA,,L
St. Lawrence,Lasak,Jan,34,RW,F,RW,,,"6'2""",201.0,2002,"Banska Stiavnica, SVK",74.0,,,,,,Banska Stiavnica,,SVK,,L
St. Lawrence,LeDrew,Sam,8,RW,F,RW,,,"6'1""",181.0,2005,"Stillwater Lake, NS, CAN",73.0,,,,,,Stillwater Lake,NS,CAN,,R
St. Lawrence,Pierson,Cooper,13,F,F,F,,,"5'9""",176.0,2005,"Zionsville, IN, USA",69.0,,,,,,Zionsville,IN,USA,,R
St. Lawrence,Svartström,Rasmus,11,F,F,F,,,"6'5""",201.0,2005,"Helsinki, FIN",77.0,,,,,,Helsinki,,FIN,,L
St. Lawrence,Thoreson,Gunnar,29,C,F,C,,,"5'10""",185.0,2002,"Andover, MN, USA",70.0,,,,,,Andover,MN,USA,,L
St. Lawrence,Tremblay,Isaac,27,C,F,C,,,"6'1""",174.0,2004,"Granby, QC, CAN",73.0,,,,,,Granby,QC,CAN,,L
St. Lawrence,Westling,Gabriel,17,C,F,C,LW,,"6'4""",205.0,2003,"Mora, SWE",76.0,,,,,,Mora,,SWE,,L
St. Thomas,Ingemann,Will,,G,G,G,,,"5'11""",179.0,2005,"Plymouth, MN, USA",71.0,,,,,,Plymouth,MN,USA,,L
St. Thomas,Musser,Carsen,,G,G,G,,,"6'4""",220.0,2005,"Fairmont, MN, USA",76.0,,,,,,Fairmont,MN,USA,,L
St. Thomas,Berry,Bauer,,D,D,D,,,"6'4""",218.0,2005,"Grand Forks, ND, USA",76.0,,,,,,Grand Forks,ND,USA,,L
St. Thomas,Hundley,Hayes,,D,D,D,,,"6'3""",207.0,2005,"Upper Arlington, OH, USA",75.0,,,,,,Upper Arlington,OH,USA,,R
St. Thomas,Jamieson,Colton,,D,D,D,,,"6'0""",198.0,2004,"Hudson, WI, USA",72.0,,,,,,Hudson,WI,USA,,L
St. Thomas,Williams,Nick,,D,D,D,,,"5'9""",174.0,2002,"Edina, MN, USA",69.0,,,,,,Edina,MN,USA,,L
St. Thomas,Gaffney,Alex,,C,F,C,,,"5'9""",176.0,2002,"West Orange, NJ, USA",69.0,,,,,,West Orange,NJ,USA,,L
St. Thomas,Giuliani,Joshua,,F,F,F,,,"6'1""",176.0,2004,"Plymouth, MN, USA",73.0,,,,,,Plymouth,MN,USA,,R
St. Thomas,Godbout,Dylan,,F,F,F,,,"5'11""",185.0,2004,"Woodbury, MN, USA",71.0,,,,,,Woodbury,MN,USA,,L
St. Thomas,Lippai,Attila,,LW,F,LW,RW,,"5'9""",181.0,2004,"St. Paul, MN, USA",69.0,,,,,,St. Paul,MN,USA,,L
St. Thomas,Pilling,Nathan,,C,F,C,,,"6'4""",209.0,2004,"Calgary, AB, CAN",76.0,,,,,,Calgary,AB,CAN,,L
St. Thomas,Ranallo,Sam,,F,F,F,,,"5'10""",168.0,2004,"Rogers, MN, USA",70.0,,,,,,Rogers,MN,USA,,L
St. Thomas,Schelter,Luke,,F,F,F,,,"6'2""",196.0,2004,"Centennial, CO, USA",74.0,,,,,,Centennial,CO,USA,,R
St. Thomas,Schoen,Charlie,,RW,F,RW,,,"5'10""",161.0,2001,"Andover, MN, USA",70.0,,,,,,Andover,MN,USA,,R
St. Thomas,Vliet,Lucas Van,,RW,F,RW,,,"6'2""",181.0,2006,"Livonia, MI, USA",74.0,,,,,,Livonia,MI,USA,,L
St. Thomas,Wahlin,Lucas,3,RW,F,RW,LW,,"6'0""",170.0,2001,"Woodbury, MN, USA",72.0,,,,,,Woodbury,MN,USA,C,R
Stonehill,Androlewicz,Connor,29,G,G,G,,,"6'2""",201.0,2000,"St. Louis, MO, USA",74.0,,,,,,St. Louis,MO,USA,,L
Stonehill,Ghaemi,Dylan,30,G,G,G,,,"6'4""",201.0,2001,"Fairport, NY, USA",76.0,,,,,,Fairport,NY,USA,,L
Stonehill,Lipskis,Linards,31,G,G,G,,,"6'2""",201.0,2003,"Sigulda, LAT",74.0,,,,,,Sigulda,,LAT,,L
Stonehill,Banquier,Charlie,4,D,D,D,,,"6'2""",201.0,2002,"Oakville, ON, CAN",74.0,,,,,,Oakville,ON,CAN,,R
Stonehill,Campione,Dominick,55,D,D,D,,,"5'11""",154.0,2002,"Kohler, WI, USA",71.0,,,,,,Kohler,WI,USA,,R
Stonehill,Carlstrom,Devon,21,D,D,D,,,"6'3""",185.0,2002,"Palm Beach Gardens, FL, USA",75.0,,,,,,Palm Beach Gardens,FL,USA,,L
Stonehill,Davies,Ryan,5,D,D,D,,,"5'11""",179.0,2001,"Arlington, MA, USA",71.0,,,,,,Arlington,MA,USA,,R
Stonehill,Gibson,Justin,6,D,D,D,,,"6'1""",190.0,2003,"Pittsburgh, PA, USA",73.0,,,,,,Pittsburgh,PA,USA,,R
Stonehill,Mahler,Adam,2,D,D,D,,,"6'2""",218.0,2004,"Ancaster, ON, CAN",74.0,,,,,,Ancaster,ON,CAN,,R
Stonehill,Orr,Evan,26,D,D,D,,,"5'11""",185.0,2001,"Shelby Township, MI, USA",71.0,,,,,,Shelby Township,MI,USA,,L
Stonehill,Palmer,Jordin,22,D,D,D,,,"6'2""",194.0,2004,"Auburn, NH, USA",74.0,,,,,,Auburn,NH,USA,,L
Stonehill,Posma,David,20,D,D,D,,,"6'0""",170.0,2003,"Pomona, NY, USA",72.0,,,,,,Pomona,NY,USA,,L
Stonehill,Rafalski,Matthew,28,D,D,D,,,"6'1""",190.0,2004,"Waupaca, WI, USA",73.0,,,,,,Waupaca,WI,USA,,R
Stonehill,Aben,Zachary,12,C,F,C,LW,,"5'9""",181.0,2003,"Harvey's Lake, PA, USA",69.0,,,,,,Harvey's Lake,PA,USA,,L
Stonehill,Chambers,Leo,13,C,F,C,,,"6'1""",174.0,2003,"Toronto, ON, CAN",73.0,,,,,,Toronto,ON,CAN,,L
Stonehill,Galante,Anthony,24,F,F,F,,,"5'11""",174.0,2002,"Morganville, NJ, USA",71.0,,,,,,Morganville,NJ,USA,,L
Stonehill,Grainda,Joseph,10,LW,F,LW,,,"6'3""",190.0,2002,"Carmel, IN, USA",75.0,,,,,,Carmel,IN,USA,,L
Stonehill,Gutwirth,Jake,18,F,F,F,,,"5'8""",165.0,2005,"Brooklyn, NY, USA",68.0,,,,,,Brooklyn,NY,USA,,L
Stonehill,Hunter,Brady,9,C,F,C,,,"5'8""",174.0,2002,"Enfield, NS, CAN",68.0,,,,,,Enfield,NS,CAN,,L
Stonehill,Ireland,Frank,19,F,F,F,,,"5'11""",185.0,2001,"Easton, MA, USA",71.0,,,,,,Easton,MA,USA,,L
Stonehill,Lagerback,Teddy,34,LW,F,LW,,,"6'1""",194.0,2001,"Minnetonka, MN, USA",73.0,,,,,,Minnetonka,MN,USA,,R
Stonehill,Lehtinen,Joel,16,F,F,F,,,"6'3""",209.0,2003,"Matinkyla, FIN",75.0,,,,,,Matinkyla,,FIN,,L
Stonehill,Melady,Cole,14,F,F,F,,,"5'11""",190.0,2003,"Seaforth, ON, CAN",71.0,,,,,,Seaforth,ON,CAN,,L
Stonehill,Mexico,Justin,11,F,F,F,,,"5'10""",165.0,2003,"Madison Heights, MI, USA",70.0,,,,,,Madison Heights,MI,USA,,L
Stonehill,Murphy,Patrick,17,RW,F,RW,,,"5'11""",176.0,2005,"North Kingstown, RI, USA",71.0,,,,,,North Kingstown,RI,USA,,R
Stonehill,Nicolas,Zach,44,F,F,F,,,"6'5""",203.0,2004,"Airdrie, AB, CAN",77.0,,,,,,Airdrie,AB,CAN,,L
Stonehill,Renfrew,Billy,15,F,F,F,,,"5'11""",181.0,2003,"Fairbanks, AK, USA",71.0,,,,,,Fairbanks,AK,USA,,L
Stonehill,Romer,Matthew,71,F,F,F,,,"5'11""",179.0,2002,"Carpentersville, IL, USA",71.0,,,,,,Carpentersville,IL,USA,,R
Union,Gillespie,Brayden,29,G,G,G,,,"5'11""",174.0,2005,"Oakville, ON, CAN",71.0,,,,,,Oakville,ON,CAN,,L
Union,Holahan,Brendan,30,G,G,G,,,"6'2""",181.0,2004,"New Canaan, CT, USA",74.0,,,,,,New Canaan,CT,USA,,L
Union,Korpi,Cameron,31,G,G,G,,,"6'4""",172.0,2004,"South Lyon, MI, USA",76.0,,,,,,South Lyon,MI,USA,,L
Union,Chessler,Olivier,15,D,D,D,,,"5'11""",174.0,2004,"Watertown, MA, USA",71.0,,,,,,Watertown,MA,USA,,L
Union,Dunbar,Tyler,21,D,D,D,,,"6'1""",194.0,2003,"Sault Ste. Marie, MI, USA",73.0,,,,,,Sault Ste. Marie,MI,USA,,L
Union,Felicio,Will,4,D,D,D,,,"5'10""",174.0,2006,"Holden, MA, USA",70.0,,,,,,Holden,MA,USA,,L
Union,Hart,D.J.,2,D,D,D,,,"6'3""",209.0,2002,"Stamford, CT, USA",75.0,,,,,,Stamford,CT,USA,,R
Union,Lessard,Étienne,28,D,D,D,,,"5'9""",168.0,2004,"Blainville, QC, CAN",69.0,,,,,,Blainville,QC,CAN,,R
Union,Mell,Cal,3,D,D,D,,,"5'11""",185.0,2001,"Cumming, GA, USA",71.0,,,,,,Cumming,GA,USA,,R
Union,Miles,Brendan,26,D,D,D,,,"5'11""",176.0,2001,"Farmington Hills, MI, USA",71.0,,,,,,Farmington Hills,MI,USA,,R
Union,Rose,Carter,5,D,D,D,,,"6'2""",194.0,2002,"Brasher Falls, NY, USA",74.0,,,,,,Brasher Falls,NY,USA,,L
Union,Young,Nick,7,D,D,D,,,"6'3""",216.0,2001,"Raleigh, NC, USA",75.0,,,,,,Raleigh,NC,USA,,R
Union,Benz,Ethan,10,F,F,F,,,"6'2""",205.0,2001,"Shakopee, MN, USA",74.0,,,,,,Shakopee,MN,USA,,L
Union,Brueck,Riley,27,F,F,F,,,"6'2""",194.0,2003,"Chesterfield, MO, USA",74.0,,,,,,Chesterfield,MO,USA,,L
Union,Buhr,Brandon,14,F,F,F,,,"6'2""",205.0,2002,"Burnaby, BC, CAN",74.0,,,,,,Burnaby,BC,CAN,,R
Union,Buss,Luke,33,F,F,F,,,"5'10""",185.0,2003,"Columbus, OH, USA",70.0,,,,,,Columbus,OH,USA,,R
Union,Buzziol,Lucas,16,C,F,C,,,"6'1""",205.0,2004,"Mississauga, ON, CAN",73.0,,,,,,Mississauga,ON,CAN,,R
Union,Hanley,Nate,24,C,F,C,,,"5'11""",185.0,2002,"Rocky Point, NY, USA",71.0,,,,,,Rocky Point,NY,USA,,R
Union,Jeannette,Jacob,22,RW,F,RW,,,"6'1""",209.0,2002,"Duluth, MN, USA",73.0,,,,,,Duluth,MN,USA,,L
Union,Korpi,Carter,12,F,F,F,,,"6'0""",194.0,2001,"South Lyon, MI, USA",72.0,,,,,,South Lyon,MI,USA,,R
Union,Laurenza,Alex,9,F,F,F,,,"5'10""",165.0,2005,"Woodbridge, ON, CAN",70.0,,,,,,Woodbridge,ON,CAN,,L
Union,Lindauer,Parker,17,F,F,F,,,"5'11""",181.0,2001,"Madison, WI, USA",71.0,,,,,,Madison,WI,USA,,L
